6.56,0.273293,1.27329,0.074689
6.57,0.282899,1.2829,0.0800316
6.58,0.292476,1.29248,0.085542
6.59,0.302024,1.30202,0.0912184
6.6,0.311541,1.31154,0.097058
6.61,0.321028,1.32103,0.103059
6.62,0.330482,1.33048,0.109219
6.63,0.339904,1.3399,0.115535
6.64,0.349291,1.34929,0.122004
6.65,0.358644,1.35864,0.128625
6.66,0.36796,1.36796,0.135395
6.67,0.37724,1.37724,0.14231
6.68,0.386482,1.38648,0.149369
6.69,0.395686,1.39569,0.156567
6.7,0.40485,1.40485,0.163903
6.71,0.413973,1.41397,0.171374
6.72,0.423055,1.42306,0.178976
6.73,0.432095,1.4321,0.186706
6.74,0.441091,1.44109,0.194562
6.75,0.450044,1.45004,0.20254
6.76,0.458952,1.45895,0.210637
6.77,0.467813,1.46781,0.218849
6.78,0.476628,1.47663,0.227174
6.79,0.485395,1.48539,0.235608
6.8,0.494114,1.49411,0.244148
6.81,0.502782,1.50278,0.25279
6.82,0.511401,1.5114,0.261531
6.83,0.519969,1.51997,0.270368
6.84,0.528485,1.52848,0.279296
6.85,0.536948,1.53695,0.288313
6.86,0.545357,1.54536,0.297414
6.87,0.553711,1.55371,0.306596
6.88,0.562011,1.56201,0.315856
6.89,0.570254,1.57025,0.325189
6.9,0.57844,1.57844,0.334593
6.91,0.586568,1.58657,0.344062
6.92,0.594638,1.59464,0.353594
6.93,0.602647,1.60265,0.363184
6.94,0.610597,1.6106,0.372829
6.95,0.618486,1.61849,0.382525
6.96,0.626313,1.62631,0.392268
6.97,0.634077,1.63408,0.402054
6.98,0.641778,1.64178,0.411879
6.99,0.649415,1.64941,0.421739
7,0.656987,1.65699,0.431631
7.01,0.664493,1.66449,0.441551
7.02,0.671932,1.67193,0.451493
7.03,0.679305,1.6793,0.461455
7.04,0.686609,1.68661,0.471432
7.05,0.693845,1.69385,0.481421
7.06,0.701011,1.70101,0.491417
